Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Málaga;CAMIONES HASTA 3500kg;TOTAL;73274
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;71325
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;26
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;41
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;18
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1864
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10207
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10046
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;19
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;137
Andalucía/Málaga;CICLOMOTORES;TOTAL;104874
Andalucía/Málaga;CICLOMOTORES;Diesel;2766
Andalucía/Málaga;CICLOMOTORES;Eléctrico;576
Andalucía/Málaga;CICLOMOTORES;Gasolina;101522
Andalucía/Málaga;CICLOMOTORES;Sin especificar;10
Andalucía/Málaga;FURGONETAS;TOTAL;92512
Andalucía/Málaga;FURGONETAS;Diesel;77377
Andalucía/Málaga;FURGONETAS;Eléctrico;92
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;99
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;10
Andalucía/Málaga;FURGONETAS;Gasolina;14930
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;175906
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;147
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;689
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Málaga;MOTOCICLETAS;Gasolina;175055
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;OTROS VEHÍCULOS;TOTAL;14421
Andalucía/Málaga;OTROS VEHÍCULOS;Diesel;9724
Andalucía/Málaga;OTROS VEHÍCULOS;Eléctrico;179
Andalucía/Málaga;OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Andalucía/Málaga;OTROS VEHÍCULOS;Gasolina;4291
Andalucía/Málaga;OTROS VEHÍCULOS;Otros;15
Andalucía/Málaga;OTROS VEHÍCULOS;Sin especificar;210
Andalucía/Málaga;REMOLQUES;TOTAL;5202
Andalucía/Málaga;REMOLQUES;Sin especificar;5202
Andalucía/Málaga;SEMIRREMOLQUES;TOTAL;6461
Andalucía/Málaga;SEMIRREMOLQUES;Sin especificar;6461
Andalucía/Málaga;TRACTORES INDUSTRIALES;TOTAL;5070
Andalucía/Málaga;TRACTORES INDUSTRIALES;Diesel;5070
Andalucía/Málaga;TURISMOS;TOTAL;862101
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;26
Andalucía/Málaga;TURISMOS;Diesel;477518
Andalucía/Málaga;TURISMOS;Eléctrico;1300
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1520
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;39
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;381660
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;7
Andalucía/Sevilla;AUTOBUSES;TOTAL;1952
Andalucía/Sevilla;AUTOBUSES;Diesel;1630
Andalucía/Sevilla;AUTOBUSES;Eléctrico;2
Andalucía/Sevilla;AUTOBUSES;Gas Natural Comprimido;312
Andalucía/Sevilla;AUTOBUSES;Gasolina;8
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;78448
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;76986
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;84
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;25
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;10
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1340
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11982
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11874
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;90
Andalucía/Sevilla;CICLOMOTORES;TOTAL;121676
Andalucía/Sevilla;CICLOMOTORES;Diesel;2814
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;461
Andalucía/Sevilla;CICLOMOTORES;Gasolina;118397
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;62884
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;52942
Andalucía/Sevilla;FURGONETAS;Eléctrico;103
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;131
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;29
Andalucía/Sevilla;FURGONETAS;Gasolina;9672
Andalucía/Sevilla;FURGONETAS;Otros;4
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;148486
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;183
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;428
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gas Natural Comprimido;1
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;147856
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;OTROS VEHÍCULOS;TOTAL;15275
Andalucía/Sevilla;OTROS VEHÍCULOS;Biometano;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Diesel;10340
Andalucía/Sevilla;OTROS VEHÍCULOS;Eléctrico;173
Andalucía/Sevilla;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Gasolina;4294
Andalucía/Sevilla;OTROS VEHÍCULOS;Otros;10
Andalucía/Sevilla;OTROS VEHÍCULOS;Sin especificar;456
Andalucía/Sevilla;REMOLQUES;TOTAL;9036
Andalucía/Sevilla;REMOLQUES;Sin especificar;9036
Andalucía/Sevilla;SEMIRREMOLQUES;TOTAL;10472
Andalucía/Sevilla;SEMIRREMOLQUES;Sin especificar;10472
Andalucía/Sevilla;TRACTORES INDUSTRIALES;TOTAL;8807
Andalucía/Sevilla;TRACTORES INDUSTRIALES;Diesel;8807
Andalucía/Sevilla;TURISMOS;TOTAL;967593
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;601397
Andalucía/Sevilla;TURISMOS;Eléctrico;978
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1513
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;204
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;363464
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;AUTOBUSES;TOTAL;385
Aragón/Huesca;AUTOBUSES;Diesel;384
Aragón/Huesca;AUTOBUSES;Gasolina;1
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17062
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16552
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;495
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2385
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2362
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;20
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9398
Aragón/Huesca;CICLOMOTORES;Diesel;193
Aragón/Huesca;CICLOMOTORES;Eléctrico;31
Aragón/Huesca;CICLOMOTORES;Gasolina;9174
Aragón/Huesca;FURGONETAS;TOTAL;18394
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15286
Aragón/Huesca;FURGONETAS;Eléctrico;20
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;8
Aragón/Huesca;FURGONETAS;Gasolina;3079
Aragón/Huesca;MOTOCICLETAS;TOTAL;15362
Aragón/Huesca;MOTOCICLETAS;Diesel;36
Aragón/Huesca;MOTOCICLETAS;Eléctrico;32
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;15289
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;OTROS VEHÍCULOS;TOTAL;5618
Aragón/Huesca;OTROS VEHÍCULOS;Diesel;4033
Aragón/Huesca;OTROS VEHÍCULOS;Eléctrico;23
Aragón/Huesca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Aragón/Huesca;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Aragón/Huesca;OTROS VEHÍCULOS;Gasolina;1322
Aragón/Huesca;OTROS VEHÍCULOS;Otros;2
Aragón/Huesca;OTROS VEHÍCULOS;Sin especificar;236
Aragón/Huesca;REMOLQUES;TOTAL;2126
Aragón/Huesca;REMOLQUES;Sin especificar;2126
Aragón/Huesca;SEMIRREMOLQUES;TOTAL;2383
Aragón/Huesca;SEMIRREMOLQUES;Sin especificar;2383
Aragón/Huesca;TRACTORES INDUSTRIALES;TOTAL;2034
Aragón/Huesca;TRACTORES INDUSTRIALES;Diesel;2034
Aragón/Huesca;TURISMOS;TOTAL;121608
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Butano;2
Aragón/Huesca;TURISMOS;Diesel;73012
Aragón/Huesca;TURISMOS;Eléctrico;157
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;140
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;10
Aragón/Huesca;TURISMOS;Gasolina;48275
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;4
Aragón/Teruel;AUTOBUSES;TOTAL;105
Aragón/Teruel;AUTOBUSES;Diesel;104
Aragón/Teruel;AUTOBUSES;Gasolina;1
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10646
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10367
Aragón/Teruel;CAMIONES HASTA 3500kg;Eléctrico;2
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Natural Comprimido;4
Aragón/Teruel;CAMIONES HASTA 3500kg;Gasolina;266
Aragón/Teruel;CAMIONES MÁS DE 3500kg;TOTAL;1648
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Diesel;1641
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Gasolina;7
Aragón/Teruel;CICLOMOTORES;TOTAL;7233
Aragón/Teruel;CICLOMOTORES;Diesel;227
Aragón/Teruel;CICLOMOTORES;Eléctrico;12
Aragón/Teruel;CICLOMOTORES;Gasolina;6994
Aragón/Teruel;FURGONETAS;TOTAL;12816
Aragón/Teruel;FURGONETAS;Butano;1
Aragón/Teruel;FURGONETAS;Diesel;10914
Aragón/Teruel;FURGONETAS;Eléctrico;3
Aragón/Teruel;FURGONETAS;Gas Licuado de Petroleo;19
Aragón/Teruel;FURGONETAS;Gas Natural Comprimido;2
Aragón/Teruel;FURGONETAS;Gasolina;1875
Aragón/Teruel;FURGONETAS;Otros;2
Aragón/Teruel;MOTOCICLETAS;TOTAL;9164
Aragón/Teruel;MOTOCICLETAS;Biodiesel;1
Aragón/Teruel;MOTOCICLETAS;Diesel;31
Aragón/Teruel;MOTOCICLETAS;Eléctrico;8
Aragón/Teruel;MOTOCICLETAS;Gas Natural Comprimido;1
Aragón/Teruel;MOTOCICLETAS;Gasolina;9122
Aragón/Teruel;MOTOCICLETAS;Otros;1
Aragón/Teruel;OTROS VEHÍCULOS;TOTAL;3239
Aragón/Teruel;OTROS VEHÍCULOS;Diesel;2276
Aragón/Teruel;OTROS VEHÍCULOS;Eléctrico;12
Aragón/Teruel;OTROS VEHÍCULOS;Gasolina;852
Aragón/Teruel;OTROS VEHÍCULOS;Sin especificar;99
Aragón/Teruel;REMOLQUES;TOTAL;1611
Aragón/Teruel;REMOLQUES;Sin especificar;1611
Aragón/Teruel;SEMIRREMOLQUES;TOTAL;2378
Aragón/Teruel;SEMIRREMOLQUES;Sin especificar;2378
Aragón/Teruel;TRACTORES INDUSTRIALES;TOTAL;1927
Aragón/Teruel;TRACTORES INDUSTRIALES;Diesel;1927
Aragón/Teruel;TURISMOS;TOTAL;76301
Aragón/Teruel;TURISMOS;Biodiesel;3
Aragón/Teruel;TURISMOS;Diesel;49020
Aragón/Teruel;TURISMOS;Eléctrico;48
Aragón/Teruel;TURISMOS;Gas Licuado de Petroleo;58
Aragón/Teruel;TURISMOS;Gas Natural Comprimido;7
Aragón/Teruel;TURISMOS;Gasolina;27163
Aragón/Teruel;TURISMOS;Otros;2
Aragón/Zaragoza;AUTOBUSES;TOTAL;1033
Aragón/Zaragoza;AUTOBUSES;Diesel;1025
Aragón/Zaragoza;AUTOBUSES;Eléctrico;4
Aragón/Zaragoza;AUTOBUSES;Gasolina;1
Aragón/Zaragoza;AUTOBUSES;Hidrógeno;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;TOTAL;33196
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Diesel;32364
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Eléctrico;43
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;29
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Natural Comprimido;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gasolina;757
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;TOTAL;6180
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Diesel;6144
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Eléctrico;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;3
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gasolina;26
Aragón/Zaragoza;CICLOMOTORES;TOTAL;29669
Aragón/Zaragoza;CICLOMOTORES;Diesel;786
Aragón/Zaragoza;CICLOMOTORES;Eléctrico;197
Aragón/Zaragoza;CICLOMOTORES;Gasolina;28685
Aragón/Zaragoza;CICLOMOTORES;Sin especificar;1
Aragón/Zaragoza;FURGONETAS;TOTAL;42641
Aragón/Zaragoza;FURGONETAS;Butano;1
Aragón/Zaragoza;FURGONETAS;Diesel;36098
Aragón/Zaragoza;FURGONETAS;Eléctrico;68
Aragón/Zaragoza;FURGONETAS;Gas Licuado de Petroleo;79
Aragón/Zaragoza;FURGONETAS;Gas Natural Comprimido;9
Aragón/Zaragoza;FURGONETAS;Gasolina;6384
Aragón/Zaragoza;FURGONETAS;Otros;2
Aragón/Zaragoza;MOTOCICLETAS;TOTAL;58837
Aragón/Zaragoza;MOTOCICLETAS;Diesel;148
Aragón/Zaragoza;MOTOCICLETAS;Eléctrico;216
Aragón/Zaragoza;MOTOCICLETAS;Gasolina;58473
Aragón/Zaragoza;OTROS VEHÍCULOS;TOTAL;11382
Aragón/Zaragoza;OTROS VEHÍCULOS;Diesel;8008
Aragón/Zaragoza;OTROS VEHÍCULOS;Eléctrico;569
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Licuado de Petroleo;13
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Natural Licuado;3
Aragón/Zaragoza;OTROS VEHÍCULOS;Gasolina;2447
Aragón/Zaragoza;OTROS VEHÍCULOS;Otros;5
Aragón/Zaragoza;OTROS VEHÍCULOS;Sin especificar;336
Aragón/Zaragoza;OTROS VEHÍCULOS;Solar;1
Aragón/Zaragoza;REMOLQUES;TOTAL;4664
Aragón/Zaragoza;REMOLQUES;Sin especificar;4664
Aragón/Zaragoza;SEMIRREMOLQUES;TOTAL;10650
Aragón/Zaragoza;SEMIRREMOLQUES;Sin especificar;10650
Aragón/Zaragoza;TRACTORES INDUSTRIALES;TOTAL;5878
Aragón/Zaragoza;TRACTORES INDUSTRIALES;Diesel;5878
Aragón/Zaragoza;TURISMOS;TOTAL;430262
Aragón/Zaragoza;TURISMOS;Biodiesel;4
Aragón/Zaragoza;TURISMOS;Butano;7
Aragón/Zaragoza;TURISMOS;Diesel;232849
Aragón/Zaragoza;TURISMOS;Eléctrico;690
Aragón/Zaragoza;TURISMOS;Etanol;1
Aragón/Zaragoza;TURISMOS;Gas Licuado de Petroleo;1195
Aragón/Zaragoza;TURISMOS;Gas Natural Comprimido;108
Aragón/Zaragoza;TURISMOS;Gasolina;195373
Aragón/Zaragoza;TURISMOS;Hidrógeno;1
Aragón/Zaragoza;TURISMOS;Otros;32
Aragón/Zaragoza;TURISMOS;Sin especificar;2
Asturias (Principado de)/Asturias;AUTOBUSES;TOTAL;1495
Asturias (Principado de)/Asturias;AUTOBUSES;Diesel;1474
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Licuado de Petroleo;1
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Natural Comprimido;14
Asturias (Principado de)/Asturias;AUTOBUSES;Gasolina;5
Asturias (Principado de)/Asturias;AUTOBUSES;Otros;1
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;TOTAL;31720
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Diesel;30917
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Eléctrico;37
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;17
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Natural Comprimido;88
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gasolina;660
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Otros;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;TOTAL;7625
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Diesel;7412
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Eléctrico;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;52
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;86
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gasolina;73
Asturias (Principado de)/Asturias;CICLOMOTORES;TOTAL;23846
Asturias (Principado de)/Asturias;CICLOMOTORES;Diesel;1179
Asturias (Principado de)/Asturias;CICLOMOTORES;Eléctrico;154
Asturias (Principado de)/Asturias;CICLOMOTORES;Gasolina;22511
Asturias (Principado de)/Asturias;CICLOMOTORES;Sin especificar;2
Asturias (Principado de)/Asturias;FURGONETAS;TOTAL;49551
Asturias (Principado de)/Asturias;FURGONETAS;Diesel;40881
Asturias (Principado de)/Asturias;FURGONETAS;Eléctrico;82
Asturias (Principado de)/Asturias;FURGONETAS;Gas Licuado de Petroleo;109
Asturias (Principado de)/Asturias;FURGONETAS;Gas Natural Comprimido;29
Asturias (Principado de)/Asturias;FURGONETAS;Gasolina;8448
Asturias (Principado de)/Asturias;FURGONETAS;Otros;2
Asturias (Principado de)/Asturias;MOTOCICLETAS;TOTAL;62567
Asturias (Principado de)/Asturias;MOTOCICLETAS;Butano;1
Asturias (Principado de)/Asturias;MOTOCICLETAS;Diesel;203
Asturias (Principado de)/Asturias;MOTOCICLETAS;Eléctrico;131
Asturias (Principado de)/Asturias;MOTOCICLETAS;Gasolina;62228
Asturias (Principado de)/Asturias;MOTOCICLETAS;Sin especificar;4
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;TOTAL;14251
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Diesel;9404
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Eléctrico;74
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Comprimido;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Licuado;3
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gasolina;4308
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Otros;8
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Sin especificar;443
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Solar;1
Asturias (Principado de)/Asturias;REMOLQUES;TOTAL;5756
Asturias (Principado de)/Asturias;REMOLQUES;Sin especificar;5756
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;TOTAL;4415
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;Sin especificar;4415
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;TOTAL;4083
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;Diesel;4083
Asturias (Principado de)/Asturias;TURISMOS;TOTAL;527515
Asturias (Principado de)/Asturias;TURISMOS;Butano;2
Asturias (Principado de)/Asturias;TURISMOS;Diesel;310763
Asturias (Principado de)/Asturias;TURISMOS;Eléctrico;789
Asturias (Principado de)/Asturias;TURISMOS;Etanol;4
Asturias (Principado de)/Asturias;TURISMOS;Gas Licuado de Petroleo;835
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Comprimido;165
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Licuado;2
Asturias (Principado de)/Asturias;TURISMOS;Gasolina;214924
Asturias (Principado de)/Asturias;TURISMOS;Hidrógeno;1
Asturias (Principado de)/Asturias;TURISMOS;Otros;28
Asturias (Principado de)/Asturias;TURISMOS;Sin especificar;2
Balears (Illes)/Balears (Illes);AUTOBUSES;TOTAL;2384
Balears (Illes)/Balears (Illes);AUTOBUSES;Diesel;2174
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Natural Comprimido;195
Balears (Illes)/Balears (Illes);AUTOBUSES;Gasolina;14
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;TOTAL;77004
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Butano;2
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Diesel;70882
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Eléctrico;94
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;96
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Comprimido;40
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Licuado;3
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gasolina;5887
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;TOTAL;8662
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Butano;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Diesel;8345
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Eléctrico;6
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;69
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gasolina;238
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;TOTAL;79184
