Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;23
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;36
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;17
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1864
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10173
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10027
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;138
Andalucía/Málaga;CICLOMOTORES;TOTAL;105239
Andalucía/Málaga;CICLOMOTORES;Diesel;2771
Andalucía/Málaga;CICLOMOTORES;Eléctrico;553
Andalucía/Málaga;CICLOMOTORES;Gasolina;101905
Andalucía/Málaga;CICLOMOTORES;Sin especificar;10
Andalucía/Málaga;FURGONETAS;TOTAL;92198
Andalucía/Málaga;FURGONETAS;Diesel;77054
Andalucía/Málaga;FURGONETAS;Eléctrico;87
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;101
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;10
Andalucía/Málaga;FURGONETAS;Gasolina;14942
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;174775
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;144
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;627
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Málaga;MOTOCICLETAS;Gasolina;173989
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;OTROS VEHÍCULOS;TOTAL;14276
Andalucía/Málaga;OTROS VEHÍCULOS;Diesel;9596
Andalucía/Málaga;OTROS VEHÍCULOS;Eléctrico;175
Andalucía/Málaga;OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Andalucía/Málaga;OTROS VEHÍCULOS;Gasolina;4277
Andalucía/Málaga;OTROS VEHÍCULOS;Otros;15
Andalucía/Málaga;OTROS VEHÍCULOS;Sin especificar;211
Andalucía/Málaga;REMOLQUES;TOTAL;5179
Andalucía/Málaga;REMOLQUES;Sin especificar;5179
Andalucía/Málaga;SEMIRREMOLQUES;TOTAL;6380
Andalucía/Málaga;SEMIRREMOLQUES;Sin especificar;6380
Andalucía/Málaga;TRACTORES INDUSTRIALES;TOTAL;5056
Andalucía/Málaga;TRACTORES INDUSTRIALES;Diesel;5056
Andalucía/Málaga;TURISMOS;TOTAL;858629
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;26
Andalucía/Málaga;TURISMOS;Diesel;477060
Andalucía/Málaga;TURISMOS;Eléctrico;1210
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1461
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;33
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;378800
Andalucía/Málaga;TURISMOS;Hidrógeno;6
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;7
Andalucía/Sevilla;AUTOBUSES;TOTAL;1967
Andalucía/Sevilla;AUTOBUSES;Diesel;1645
Andalucía/Sevilla;AUTOBUSES;Eléctrico;3
Andalucía/Sevilla;AUTOBUSES;Gas Natural Comprimido;311
Andalucía/Sevilla;AUTOBUSES;Gasolina;8
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;78693
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;77231
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;85
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;21
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1344
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11952
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11844
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;8
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;90
Andalucía/Sevilla;CICLOMOTORES;TOTAL;122018
Andalucía/Sevilla;CICLOMOTORES;Diesel;2823
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;442
Andalucía/Sevilla;CICLOMOTORES;Gasolina;118749
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;62283
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;52356
Andalucía/Sevilla;FURGONETAS;Eléctrico;100
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;131
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;27
Andalucía/Sevilla;FURGONETAS;Gasolina;9663
Andalucía/Sevilla;FURGONETAS;Otros;3
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;147482
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;176
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;400
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;146888
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;OTROS VEHÍCULOS;TOTAL;15128
Andalucía/Sevilla;OTROS VEHÍCULOS;Biometano;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Diesel;10214
Andalucía/Sevilla;OTROS VEHÍCULOS;Eléctrico;173
Andalucía/Sevilla;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Gasolina;4271
Andalucía/Sevilla;OTROS VEHÍCULOS;Otros;10
Andalucía/Sevilla;OTROS VEHÍCULOS;Sin especificar;458
Andalucía/Sevilla;REMOLQUES;TOTAL;8950
Andalucía/Sevilla;REMOLQUES;Sin especificar;8950
Andalucía/Sevilla;SEMIRREMOLQUES;TOTAL;10462
Andalucía/Sevilla;SEMIRREMOLQUES;Sin especificar;10462
Andalucía/Sevilla;TRACTORES INDUSTRIALES;TOTAL;8860
Andalucía/Sevilla;TRACTORES INDUSTRIALES;Diesel;8860
Andalucía/Sevilla;TURISMOS;TOTAL;965225
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;600814
Andalucía/Sevilla;TURISMOS;Eléctrico;908
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1429
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;194
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;361843
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;AUTOBUSES;TOTAL;379
Aragón/Huesca;AUTOBUSES;Diesel;378
Aragón/Huesca;AUTOBUSES;Gasolina;1
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17093
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16582
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;7
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;5
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;499
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2376
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2352
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;21
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9408
Aragón/Huesca;CICLOMOTORES;Diesel;192
Aragón/Huesca;CICLOMOTORES;Eléctrico;26
Aragón/Huesca;CICLOMOTORES;Gasolina;9190
Aragón/Huesca;FURGONETAS;TOTAL;18292
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15198
Aragón/Huesca;FURGONETAS;Eléctrico;17
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;8
Aragón/Huesca;FURGONETAS;Gasolina;3068
Aragón/Huesca;MOTOCICLETAS;TOTAL;15255
Aragón/Huesca;MOTOCICLETAS;Diesel;36
Aragón/Huesca;MOTOCICLETAS;Eléctrico;25
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;15189
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;OTROS VEHÍCULOS;TOTAL;5582
Aragón/Huesca;OTROS VEHÍCULOS;Diesel;4004
Aragón/Huesca;OTROS VEHÍCULOS;Eléctrico;24
Aragón/Huesca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Aragón/Huesca;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Aragón/Huesca;OTROS VEHÍCULOS;Gasolina;1315
Aragón/Huesca;OTROS VEHÍCULOS;Otros;2
Aragón/Huesca;OTROS VEHÍCULOS;Sin especificar;235
Aragón/Huesca;REMOLQUES;TOTAL;2112
Aragón/Huesca;REMOLQUES;Sin especificar;2112
Aragón/Huesca;SEMIRREMOLQUES;TOTAL;2373
Aragón/Huesca;SEMIRREMOLQUES;Sin especificar;2373
Aragón/Huesca;TRACTORES INDUSTRIALES;TOTAL;2026
Aragón/Huesca;TRACTORES INDUSTRIALES;Diesel;2026
Aragón/Huesca;TURISMOS;TOTAL;121292
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Butano;2
Aragón/Huesca;TURISMOS;Diesel;72912
Aragón/Huesca;TURISMOS;Eléctrico;150
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;131
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;10
Aragón/Huesca;TURISMOS;Gasolina;48075
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;4
Aragón/Teruel;AUTOBUSES;TOTAL;104
Aragón/Teruel;AUTOBUSES;Diesel;103
Aragón/Teruel;AUTOBUSES;Gasolina;1
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10611
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10336
Aragón/Teruel;CAMIONES HASTA 3500kg;Eléctrico;2
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;5
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Natural Comprimido;4
Aragón/Teruel;CAMIONES HASTA 3500kg;Gasolina;264
Aragón/Teruel;CAMIONES MÁS DE 3500kg;TOTAL;1647
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Diesel;1640
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Gasolina;7
Aragón/Teruel;CICLOMOTORES;TOTAL;7241
Aragón/Teruel;CICLOMOTORES;Diesel;228
Aragón/Teruel;CICLOMOTORES;Eléctrico;10
Aragón/Teruel;CICLOMOTORES;Gasolina;7003
Aragón/Teruel;FURGONETAS;TOTAL;12798
Aragón/Teruel;FURGONETAS;Butano;1
Aragón/Teruel;FURGONETAS;Diesel;10898
Aragón/Teruel;FURGONETAS;Eléctrico;3
Aragón/Teruel;FURGONETAS;Gas Licuado de Petroleo;19
Aragón/Teruel;FURGONETAS;Gas Natural Comprimido;2
Aragón/Teruel;FURGONETAS;Gasolina;1873
Aragón/Teruel;FURGONETAS;Otros;2
Aragón/Teruel;MOTOCICLETAS;TOTAL;9064
Aragón/Teruel;MOTOCICLETAS;Diesel;31
Aragón/Teruel;MOTOCICLETAS;Eléctrico;8
Aragón/Teruel;MOTOCICLETAS;Gas Natural Comprimido;1
Aragón/Teruel;MOTOCICLETAS;Gasolina;9023
Aragón/Teruel;MOTOCICLETAS;Otros;1
Aragón/Teruel;OTROS VEHÍCULOS;TOTAL;3201
Aragón/Teruel;OTROS VEHÍCULOS;Diesel;2247
Aragón/Teruel;OTROS VEHÍCULOS;Eléctrico;12
Aragón/Teruel;OTROS VEHÍCULOS;Gasolina;845
Aragón/Teruel;OTROS VEHÍCULOS;Sin especificar;97
Aragón/Teruel;REMOLQUES;TOTAL;1595
Aragón/Teruel;REMOLQUES;Sin especificar;1595
Aragón/Teruel;SEMIRREMOLQUES;TOTAL;2360
Aragón/Teruel;SEMIRREMOLQUES;Sin especificar;2360
Aragón/Teruel;TRACTORES INDUSTRIALES;TOTAL;1905
Aragón/Teruel;TRACTORES INDUSTRIALES;Diesel;1905
Aragón/Teruel;TURISMOS;TOTAL;76106
Aragón/Teruel;TURISMOS;Biodiesel;3
Aragón/Teruel;TURISMOS;Diesel;48950
Aragón/Teruel;TURISMOS;Eléctrico;45
Aragón/Teruel;TURISMOS;Gas Licuado de Petroleo;54
Aragón/Teruel;TURISMOS;Gas Natural Comprimido;7
Aragón/Teruel;TURISMOS;Gasolina;27045
Aragón/Teruel;TURISMOS;Otros;2
Aragón/Zaragoza;AUTOBUSES;TOTAL;1029
Aragón/Zaragoza;AUTOBUSES;Diesel;1021
Aragón/Zaragoza;AUTOBUSES;Eléctrico;4
Aragón/Zaragoza;AUTOBUSES;Gasolina;1
Aragón/Zaragoza;AUTOBUSES;Hidrógeno;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;TOTAL;33211
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Diesel;32375
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Eléctrico;43
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;28
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Natural Comprimido;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gasolina;762
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;TOTAL;6170
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Diesel;6132
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Eléctrico;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;3
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gasolina;28
Aragón/Zaragoza;CICLOMOTORES;TOTAL;29736
Aragón/Zaragoza;CICLOMOTORES;Diesel;783
Aragón/Zaragoza;CICLOMOTORES;Eléctrico;187
Aragón/Zaragoza;CICLOMOTORES;Gasolina;28765
Aragón/Zaragoza;CICLOMOTORES;Sin especificar;1
Aragón/Zaragoza;FURGONETAS;TOTAL;42491
Aragón/Zaragoza;FURGONETAS;Butano;1
Aragón/Zaragoza;FURGONETAS;Diesel;35954
Aragón/Zaragoza;FURGONETAS;Eléctrico;65
Aragón/Zaragoza;FURGONETAS;Gas Licuado de Petroleo;80
Aragón/Zaragoza;FURGONETAS;Gas Natural Comprimido;9
Aragón/Zaragoza;FURGONETAS;Gasolina;6380
Aragón/Zaragoza;FURGONETAS;Otros;2
Aragón/Zaragoza;MOTOCICLETAS;TOTAL;58504
Aragón/Zaragoza;MOTOCICLETAS;Diesel;148
Aragón/Zaragoza;MOTOCICLETAS;Eléctrico;205
Aragón/Zaragoza;MOTOCICLETAS;Gasolina;58151
Aragón/Zaragoza;OTROS VEHÍCULOS;TOTAL;11304
Aragón/Zaragoza;OTROS VEHÍCULOS;Diesel;7954
Aragón/Zaragoza;OTROS VEHÍCULOS;Eléctrico;556
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Licuado de Petroleo;13
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Natural Licuado;3
Aragón/Zaragoza;OTROS VEHÍCULOS;Gasolina;2437
Aragón/Zaragoza;OTROS VEHÍCULOS;Otros;5
Aragón/Zaragoza;OTROS VEHÍCULOS;Sin especificar;335
Aragón/Zaragoza;OTROS VEHÍCULOS;Solar;1
Aragón/Zaragoza;REMOLQUES;TOTAL;4635
Aragón/Zaragoza;REMOLQUES;Sin especificar;4635
Aragón/Zaragoza;SEMIRREMOLQUES;TOTAL;10738
Aragón/Zaragoza;SEMIRREMOLQUES;Sin especificar;10738
Aragón/Zaragoza;TRACTORES INDUSTRIALES;TOTAL;5826
Aragón/Zaragoza;TRACTORES INDUSTRIALES;Diesel;5826
Aragón/Zaragoza;TURISMOS;TOTAL;428963
Aragón/Zaragoza;TURISMOS;Biodiesel;4
Aragón/Zaragoza;TURISMOS;Butano;7
Aragón/Zaragoza;TURISMOS;Diesel;232876
Aragón/Zaragoza;TURISMOS;Eléctrico;635
Aragón/Zaragoza;TURISMOS;Etanol;1
Aragón/Zaragoza;TURISMOS;Gas Licuado de Petroleo;1162
Aragón/Zaragoza;TURISMOS;Gas Natural Comprimido;103
Aragón/Zaragoza;TURISMOS;Gasolina;194141
Aragón/Zaragoza;TURISMOS;Hidrógeno;1
Aragón/Zaragoza;TURISMOS;Otros;31
Aragón/Zaragoza;TURISMOS;Sin especificar;2
Asturias (Principado de)/Asturias;AUTOBUSES;TOTAL;1486
Asturias (Principado de)/Asturias;AUTOBUSES;Diesel;1465
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Licuado de Petroleo;1
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Natural Comprimido;14
Asturias (Principado de)/Asturias;AUTOBUSES;Gasolina;5
Asturias (Principado de)/Asturias;AUTOBUSES;Otros;1
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;TOTAL;31646
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Diesel;30849
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Eléctrico;34
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;12
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Natural Comprimido;86
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gasolina;664
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Otros;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;TOTAL;7617
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Diesel;7404
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;52
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;86
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gasolina;74
Asturias (Principado de)/Asturias;CICLOMOTORES;TOTAL;23920
Asturias (Principado de)/Asturias;CICLOMOTORES;Diesel;1179
Asturias (Principado de)/Asturias;CICLOMOTORES;Eléctrico;150
Asturias (Principado de)/Asturias;CICLOMOTORES;Gasolina;22589
Asturias (Principado de)/Asturias;CICLOMOTORES;Sin especificar;2
Asturias (Principado de)/Asturias;FURGONETAS;TOTAL;49291
Asturias (Principado de)/Asturias;FURGONETAS;Diesel;40637
Asturias (Principado de)/Asturias;FURGONETAS;Eléctrico;68
Asturias (Principado de)/Asturias;FURGONETAS;Gas Licuado de Petroleo;102
Asturias (Principado de)/Asturias;FURGONETAS;Gas Natural Comprimido;30
Asturias (Principado de)/Asturias;FURGONETAS;Gasolina;8452
Asturias (Principado de)/Asturias;FURGONETAS;Otros;2
Asturias (Principado de)/Asturias;MOTOCICLETAS;TOTAL;62027
Asturias (Principado de)/Asturias;MOTOCICLETAS;Butano;1
Asturias (Principado de)/Asturias;MOTOCICLETAS;Diesel;199
Asturias (Principado de)/Asturias;MOTOCICLETAS;Eléctrico;116
Asturias (Principado de)/Asturias;MOTOCICLETAS;Gasolina;61709
Asturias (Principado de)/Asturias;MOTOCICLETAS;Sin especificar;2
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;TOTAL;14116
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Diesel;9317
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Eléctrico;75
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Comprimido;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Licuado;3
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gasolina;4259
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Otros;8
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Sin especificar;443
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Solar;1
Asturias (Principado de)/Asturias;REMOLQUES;TOTAL;5732
Asturias (Principado de)/Asturias;REMOLQUES;Sin especificar;5732
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;TOTAL;4402
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;Sin especificar;4402
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;TOTAL;4028
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;Diesel;4028
Asturias (Principado de)/Asturias;TURISMOS;TOTAL;526366
Asturias (Principado de)/Asturias;TURISMOS;Butano;2
Asturias (Principado de)/Asturias;TURISMOS;Diesel;310926
Asturias (Principado de)/Asturias;TURISMOS;Eléctrico;742
Asturias (Principado de)/Asturias;TURISMOS;Etanol;4
Asturias (Principado de)/Asturias;TURISMOS;Gas Licuado de Petroleo;807
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Comprimido;161
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Licuado;2
Asturias (Principado de)/Asturias;TURISMOS;Gasolina;213691
Asturias (Principado de)/Asturias;TURISMOS;Hidrógeno;1
Asturias (Principado de)/Asturias;TURISMOS;Otros;28
Asturias (Principado de)/Asturias;TURISMOS;Sin especificar;2
Balears (Illes)/Balears (Illes);AUTOBUSES;TOTAL;2249
Balears (Illes)/Balears (Illes);AUTOBUSES;Diesel;2069
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Natural Comprimido;165
Balears (Illes)/Balears (Illes);AUTOBUSES;Gasolina;14
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;TOTAL;77079
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Butano;2
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Diesel;70959
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Eléctrico;90
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;85
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Comprimido;30
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Licuado;3
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gasolina;5910
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;TOTAL;8644
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Butano;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Diesel;8326
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Eléctrico;6
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;69
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gasolina;239
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;TOTAL;79293
Balears (Illes)/Balears (Illes);CICLOMOTORES;Diesel;2609
Balears (Illes)/Balears (Illes);CICLOMOTORES;Eléctrico;739
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gasolina;75939
Balears (Illes)/Balears (Illes);CICLOMOTORES;Sin especificar;6
Balears (Illes)/Balears (Illes);FURGONETAS;TOTAL;61189
