Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;70997
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;38
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;42
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;18
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1839
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10321
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10161
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;20
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;136
Andalucía/Málaga;CICLOMOTORES;TOTAL;104321
Andalucía/Málaga;CICLOMOTORES;Diesel;2775
Andalucía/Málaga;CICLOMOTORES;Eléctrico;663
Andalucía/Málaga;CICLOMOTORES;Gasolina;100871
Andalucía/Málaga;CICLOMOTORES;Sin especificar;12
Andalucía/Málaga;FURGONETAS;TOTAL;93334
Andalucía/Málaga;FURGONETAS;Diesel;78059
Andalucía/Málaga;FURGONETAS;Eléctrico;109
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;122
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;12
Andalucía/Málaga;FURGONETAS;Gasolina;15028
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;180101
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;162
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;807
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;5
Andalucía/Málaga;MOTOCICLETAS;Gasolina;179116
Andalucía/Málaga;MOTOCICLETAS;Otros;5
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;OTROS VEHÍCULOS;TOTAL;14864
Andalucía/Málaga;OTROS VEHÍCULOS;Diesel;10114
Andalucía/Málaga;OTROS VEHÍCULOS;Eléctrico;191
Andalucía/Málaga;OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Andalucía/Málaga;OTROS VEHÍCULOS;Gasolina;4335
Andalucía/Málaga;OTROS VEHÍCULOS;Otros;15
Andalucía/Málaga;OTROS VEHÍCULOS;Sin especificar;207
Andalucía/Málaga;REMOLQUES;TOTAL;5313
Andalucía/Málaga;REMOLQUES;Sin especificar;5313
Andalucía/Málaga;SEMIRREMOLQUES;TOTAL;6558
Andalucía/Málaga;SEMIRREMOLQUES;Sin especificar;6558
Andalucía/Málaga;TRACTORES INDUSTRIALES;TOTAL;5133
Andalucía/Málaga;TRACTORES INDUSTRIALES;Diesel;5133
Andalucía/Málaga;TURISMOS;TOTAL;870805
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;22
Andalucía/Málaga;TURISMOS;Diesel;478293
Andalucía/Málaga;TURISMOS;Eléctrico;1644
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1907
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;50
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;2
Andalucía/Málaga;TURISMOS;Gasolina;388846
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;11
Andalucía/Sevilla;AUTOBUSES;TOTAL;1986
Andalucía/Sevilla;AUTOBUSES;Diesel;1665
Andalucía/Sevilla;AUTOBUSES;Eléctrico;2
Andalucía/Sevilla;AUTOBUSES;Gas Natural Comprimido;312
Andalucía/Sevilla;AUTOBUSES;Gasolina;7
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;77504
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;76061
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;82
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;30
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1320
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;12042
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11919
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;20
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;13
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;87
Andalucía/Sevilla;CICLOMOTORES;TOTAL;120942
Andalucía/Sevilla;CICLOMOTORES;Diesel;2789
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;527
Andalucía/Sevilla;CICLOMOTORES;Gas Licuado de Petroleo;2
Andalucía/Sevilla;CICLOMOTORES;Gasolina;117620
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;63658
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;53709
Andalucía/Sevilla;FURGONETAS;Eléctrico;120
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;144
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;29
Andalucía/Sevilla;FURGONETAS;Gasolina;9650
Andalucía/Sevilla;FURGONETAS;Otros;3
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;150809
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;203
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;502
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;11
Andalucía/Sevilla;MOTOCICLETAS;Gas Natural Comprimido;1
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;150085
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;3
Andalucía/Sevilla;OTROS VEHÍCULOS;TOTAL;15550
Andalucía/Sevilla;OTROS VEHÍCULOS;Biometano;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Diesel;10567
Andalucía/Sevilla;OTROS VEHÍCULOS;Eléctrico;182
Andalucía/Sevilla;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Gasolina;4329
Andalucía/Sevilla;OTROS VEHÍCULOS;Otros;10
Andalucía/Sevilla;OTROS VEHÍCULOS;Sin especificar;460
Andalucía/Sevilla;REMOLQUES;TOTAL;9262
Andalucía/Sevilla;REMOLQUES;Sin especificar;9262
Andalucía/Sevilla;SEMIRREMOLQUES;TOTAL;10570
Andalucía/Sevilla;SEMIRREMOLQUES;Sin especificar;10570
Andalucía/Sevilla;TRACTORES INDUSTRIALES;TOTAL;8836
Andalucía/Sevilla;TRACTORES INDUSTRIALES;Diesel;8836
Andalucía/Sevilla;TURISMOS;TOTAL;969755
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;600502
Andalucía/Sevilla;TURISMOS;Eléctrico;1297
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1798
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;222
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;4
Andalucía/Sevilla;TURISMOS;Gasolina;365894
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;26
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;AUTOBUSES;TOTAL;406
Aragón/Huesca;AUTOBUSES;Diesel;405
Aragón/Huesca;AUTOBUSES;Gasolina;1
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;16972
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16471
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;485
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2388
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2366
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;19
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9411
Aragón/Huesca;CICLOMOTORES;Diesel;197
Aragón/Huesca;CICLOMOTORES;Eléctrico;38
Aragón/Huesca;CICLOMOTORES;Gasolina;9176
Aragón/Huesca;FURGONETAS;TOTAL;18650
Aragón/Huesca;FURGONETAS;Diesel;15518
Aragón/Huesca;FURGONETAS;Eléctrico;25
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;10
Aragón/Huesca;FURGONETAS;Gas Natural Comprimido;1
Aragón/Huesca;FURGONETAS;Gasolina;3096
Aragón/Huesca;MOTOCICLETAS;TOTAL;15688
Aragón/Huesca;MOTOCICLETAS;Diesel;37
Aragón/Huesca;MOTOCICLETAS;Eléctrico;38
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;15608
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;OTROS VEHÍCULOS;TOTAL;5713
Aragón/Huesca;OTROS VEHÍCULOS;Diesel;4114
Aragón/Huesca;OTROS VEHÍCULOS;Eléctrico;25
Aragón/Huesca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Aragón/Huesca;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Aragón/Huesca;OTROS VEHÍCULOS;Gasolina;1333
Aragón/Huesca;OTROS VEHÍCULOS;Otros;2
Aragón/Huesca;OTROS VEHÍCULOS;Sin especificar;237
Aragón/Huesca;REMOLQUES;TOTAL;2163
Aragón/Huesca;REMOLQUES;Sin especificar;2163
Aragón/Huesca;SEMIRREMOLQUES;TOTAL;2390
Aragón/Huesca;SEMIRREMOLQUES;Sin especificar;2390
Aragón/Huesca;TRACTORES INDUSTRIALES;TOTAL;2057
Aragón/Huesca;TRACTORES INDUSTRIALES;Diesel;2057
Aragón/Huesca;TURISMOS;TOTAL;122046
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Diesel;73105
Aragón/Huesca;TURISMOS;Eléctrico;200
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;177
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;11
Aragón/Huesca;TURISMOS;Gasolina;48539
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;6
Aragón/Teruel;AUTOBUSES;TOTAL;107
Aragón/Teruel;AUTOBUSES;Diesel;106
Aragón/Teruel;AUTOBUSES;Gasolina;1
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10620
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10343
Aragón/Teruel;CAMIONES HASTA 3500kg;Eléctrico;2
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;5
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Aragón/Teruel;CAMIONES HASTA 3500kg;Gasolina;268
Aragón/Teruel;CAMIONES MÁS DE 3500kg;TOTAL;1652
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Diesel;1645
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Gasolina;7
Aragón/Teruel;CICLOMOTORES;TOTAL;7255
Aragón/Teruel;CICLOMOTORES;Diesel;229
Aragón/Teruel;CICLOMOTORES;Eléctrico;18
Aragón/Teruel;CICLOMOTORES;Gasolina;7008
Aragón/Teruel;FURGONETAS;TOTAL;12845
Aragón/Teruel;FURGONETAS;Butano;1
Aragón/Teruel;FURGONETAS;Diesel;10948
Aragón/Teruel;FURGONETAS;Eléctrico;11
Aragón/Teruel;FURGONETAS;Gas Licuado de Petroleo;19
Aragón/Teruel;FURGONETAS;Gas Natural Comprimido;1
Aragón/Teruel;FURGONETAS;Gasolina;1863
Aragón/Teruel;FURGONETAS;Otros;2
Aragón/Teruel;MOTOCICLETAS;TOTAL;9343
Aragón/Teruel;MOTOCICLETAS;Biodiesel;1
Aragón/Teruel;MOTOCICLETAS;Diesel;31
Aragón/Teruel;MOTOCICLETAS;Eléctrico;10
Aragón/Teruel;MOTOCICLETAS;Gas Natural Comprimido;1
Aragón/Teruel;MOTOCICLETAS;Gasolina;9299
Aragón/Teruel;MOTOCICLETAS;Otros;1
Aragón/Teruel;OTROS VEHÍCULOS;TOTAL;3291
Aragón/Teruel;OTROS VEHÍCULOS;;1
Aragón/Teruel;OTROS VEHÍCULOS;Diesel;2304
Aragón/Teruel;OTROS VEHÍCULOS;Eléctrico;14
Aragón/Teruel;OTROS VEHÍCULOS;Gasolina;873
Aragón/Teruel;OTROS VEHÍCULOS;Otros;1
Aragón/Teruel;OTROS VEHÍCULOS;Sin especificar;98
Aragón/Teruel;REMOLQUES;TOTAL;1637
Aragón/Teruel;REMOLQUES;Sin especificar;1637
Aragón/Teruel;SEMIRREMOLQUES;TOTAL;2394
Aragón/Teruel;SEMIRREMOLQUES;Sin especificar;2394
Aragón/Teruel;TRACTORES INDUSTRIALES;TOTAL;1843
Aragón/Teruel;TRACTORES INDUSTRIALES;Diesel;1843
Aragón/Teruel;TURISMOS;TOTAL;76684
Aragón/Teruel;TURISMOS;Biodiesel;3
Aragón/Teruel;TURISMOS;Diesel;49183
Aragón/Teruel;TURISMOS;Eléctrico;54
Aragón/Teruel;TURISMOS;Gas Licuado de Petroleo;74
Aragón/Teruel;TURISMOS;Gas Natural Comprimido;8
Aragón/Teruel;TURISMOS;Gasolina;27360
Aragón/Teruel;TURISMOS;Otros;2
Aragón/Zaragoza;AUTOBUSES;TOTAL;1033
Aragón/Zaragoza;AUTOBUSES;Diesel;1023
Aragón/Zaragoza;AUTOBUSES;Eléctrico;4
Aragón/Zaragoza;AUTOBUSES;Gas Natural Comprimido;2
Aragón/Zaragoza;AUTOBUSES;Gasolina;1
Aragón/Zaragoza;AUTOBUSES;Hidrógeno;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;TOTAL;32966
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Diesel;32139
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Eléctrico;45
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;39
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Natural Comprimido;4
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gasolina;739
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;TOTAL;6170
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Diesel;6128
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Eléctrico;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;3
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gasolina;26
Aragón/Zaragoza;CICLOMOTORES;TOTAL;29491
Aragón/Zaragoza;CICLOMOTORES;Diesel;794
Aragón/Zaragoza;CICLOMOTORES;Eléctrico;211
Aragón/Zaragoza;CICLOMOTORES;Gasolina;28485
Aragón/Zaragoza;CICLOMOTORES;Sin especificar;1
Aragón/Zaragoza;FURGONETAS;TOTAL;42946
Aragón/Zaragoza;FURGONETAS;Diesel;36358
Aragón/Zaragoza;FURGONETAS;Eléctrico;75
Aragón/Zaragoza;FURGONETAS;Gas Licuado de Petroleo;87
Aragón/Zaragoza;FURGONETAS;Gas Natural Comprimido;14
Aragón/Zaragoza;FURGONETAS;Gasolina;6410
Aragón/Zaragoza;FURGONETAS;Otros;2
Aragón/Zaragoza;MOTOCICLETAS;TOTAL;59812
Aragón/Zaragoza;MOTOCICLETAS;Diesel;160
Aragón/Zaragoza;MOTOCICLETAS;Eléctrico;249
Aragón/Zaragoza;MOTOCICLETAS;Gasolina;59403
Aragón/Zaragoza;OTROS VEHÍCULOS;TOTAL;11598
Aragón/Zaragoza;OTROS VEHÍCULOS;Diesel;8166
Aragón/Zaragoza;OTROS VEHÍCULOS;Eléctrico;598
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Licuado de Petroleo;17
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Natural Licuado;3
Aragón/Zaragoza;OTROS VEHÍCULOS;Gasolina;2466
Aragón/Zaragoza;OTROS VEHÍCULOS;Otros;5
Aragón/Zaragoza;OTROS VEHÍCULOS;Sin especificar;342
Aragón/Zaragoza;OTROS VEHÍCULOS;Solar;1
Aragón/Zaragoza;REMOLQUES;TOTAL;4751
Aragón/Zaragoza;REMOLQUES;Sin especificar;4751
Aragón/Zaragoza;SEMIRREMOLQUES;TOTAL;10916
Aragón/Zaragoza;SEMIRREMOLQUES;Sin especificar;10916
Aragón/Zaragoza;TRACTORES INDUSTRIALES;TOTAL;5964
Aragón/Zaragoza;TRACTORES INDUSTRIALES;Diesel;5964
Aragón/Zaragoza;TURISMOS;TOTAL;430345
Aragón/Zaragoza;TURISMOS;Biodiesel;4
Aragón/Zaragoza;TURISMOS;Butano;5
Aragón/Zaragoza;TURISMOS;Diesel;232248
Aragón/Zaragoza;TURISMOS;Eléctrico;822
Aragón/Zaragoza;TURISMOS;Etanol;1
Aragón/Zaragoza;TURISMOS;Gas Licuado de Petroleo;1346
Aragón/Zaragoza;TURISMOS;Gas Natural Comprimido;115
Aragón/Zaragoza;TURISMOS;Gas Natural Licuado;1
Aragón/Zaragoza;TURISMOS;Gasolina;195766
Aragón/Zaragoza;TURISMOS;Hidrógeno;1
Aragón/Zaragoza;TURISMOS;Otros;34
Aragón/Zaragoza;TURISMOS;Sin especificar;2
Asturias (Principado de)/Asturias;AUTOBUSES;TOTAL;1516
Asturias (Principado de)/Asturias;AUTOBUSES;Diesel;1494
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Licuado de Petroleo;2
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Natural Comprimido;14
Asturias (Principado de)/Asturias;AUTOBUSES;Gasolina;5
Asturias (Principado de)/Asturias;AUTOBUSES;Otros;1
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;TOTAL;31334
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Diesel;30587
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Eléctrico;38
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;23
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Natural Comprimido;29
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gasolina;655
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Otros;1
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Sin especificar;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;TOTAL;7624
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Diesel;7412
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Eléctrico;2
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;52
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;87
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gasolina;69
Asturias (Principado de)/Asturias;CICLOMOTORES;TOTAL;23809
Asturias (Principado de)/Asturias;CICLOMOTORES;Diesel;1188
Asturias (Principado de)/Asturias;CICLOMOTORES;Eléctrico;188
Asturias (Principado de)/Asturias;CICLOMOTORES;Gasolina;22431
Asturias (Principado de)/Asturias;CICLOMOTORES;Sin especificar;2
Asturias (Principado de)/Asturias;FURGONETAS;TOTAL;50123
Asturias (Principado de)/Asturias;FURGONETAS;Diesel;41415
Asturias (Principado de)/Asturias;FURGONETAS;Eléctrico;89
Asturias (Principado de)/Asturias;FURGONETAS;Gas Licuado de Petroleo;118
Asturias (Principado de)/Asturias;FURGONETAS;Gas Natural Comprimido;30
Asturias (Principado de)/Asturias;FURGONETAS;Gasolina;8468
Asturias (Principado de)/Asturias;FURGONETAS;Otros;3
Asturias (Principado de)/Asturias;MOTOCICLETAS;TOTAL;63843
Asturias (Principado de)/Asturias;MOTOCICLETAS;Butano;1
Asturias (Principado de)/Asturias;MOTOCICLETAS;Diesel;208
Asturias (Principado de)/Asturias;MOTOCICLETAS;Eléctrico;160
Asturias (Principado de)/Asturias;MOTOCICLETAS;Gasolina;63470
Asturias (Principado de)/Asturias;MOTOCICLETAS;Sin especificar;4
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;TOTAL;14696
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;;1
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Diesel;9733
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Eléctrico;75
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Licuado de Petroleo;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Comprimido;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Licuado;3
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gasolina;4422
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Hidrógeno;1
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Otros;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Sin especificar;442
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Solar;1
Asturias (Principado de)/Asturias;REMOLQUES;TOTAL;5818
Asturias (Principado de)/Asturias;REMOLQUES;Sin especificar;5818
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;TOTAL;4434
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;Sin especificar;4434
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;TOTAL;4114
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;Diesel;4114
Asturias (Principado de)/Asturias;TURISMOS;TOTAL;528805
Asturias (Principado de)/Asturias;TURISMOS;Butano;1
Asturias (Principado de)/Asturias;TURISMOS;Diesel;309725
Asturias (Principado de)/Asturias;TURISMOS;Eléctrico;924
Asturias (Principado de)/Asturias;TURISMOS;Etanol;4
Asturias (Principado de)/Asturias;TURISMOS;Gas Licuado de Petroleo;1046
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Comprimido;172
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Licuado;3
Asturias (Principado de)/Asturias;TURISMOS;Gasolina;216896
Asturias (Principado de)/Asturias;TURISMOS;Otros;32
Asturias (Principado de)/Asturias;TURISMOS;Sin especificar;2
Balears (Illes)/Balears (Illes);AUTOBUSES;TOTAL;2521
Balears (Illes)/Balears (Illes);AUTOBUSES;Diesel;2243
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Natural Comprimido;261
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);AUTOBUSES;Gasolina;14
Balears (Illes)/Balears (Illes);AUTOBUSES;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;TOTAL;76850
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Butano;3
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Diesel;70794
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Eléctrico;111
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;114
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Comprimido;39
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Licuado;3
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gasolina;5784
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;TOTAL;8690
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Butano;1
