Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;70886
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;40
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;43
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;17
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1834
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10353
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10193
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;20
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;136
Andalucía/Málaga;CICLOMOTORES;TOTAL;104201
Andalucía/Málaga;CICLOMOTORES;Diesel;2773
Andalucía/Málaga;CICLOMOTORES;Eléctrico;680
Andalucía/Málaga;CICLOMOTORES;Gasolina;100736
Andalucía/Málaga;CICLOMOTORES;Sin especificar;12
Andalucía/Málaga;FURGONETAS;TOTAL;93509
Andalucía/Málaga;FURGONETAS;Diesel;78231
Andalucía/Málaga;FURGONETAS;Eléctrico;109
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;123
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;14
Andalucía/Málaga;FURGONETAS;Gasolina;15028
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;180729
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;163
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;841
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;5
Andalucía/Málaga;MOTOCICLETAS;Gasolina;179709
Andalucía/Málaga;MOTOCICLETAS;Otros;5
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;OTROS VEHÍCULOS;TOTAL;14948
Andalucía/Málaga;OTROS VEHÍCULOS;Diesel;10176
Andalucía/Málaga;OTROS VEHÍCULOS;Eléctrico;193
Andalucía/Málaga;OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Andalucía/Málaga;OTROS VEHÍCULOS;Gasolina;4355
Andalucía/Málaga;OTROS VEHÍCULOS;Otros;15
Andalucía/Málaga;OTROS VEHÍCULOS;Sin especificar;207
Andalucía/Málaga;REMOLQUES;TOTAL;5328
Andalucía/Málaga;REMOLQUES;Sin especificar;5328
Andalucía/Málaga;SEMIRREMOLQUES;TOTAL;6551
Andalucía/Málaga;SEMIRREMOLQUES;Sin especificar;6551
Andalucía/Málaga;TRACTORES INDUSTRIALES;TOTAL;5156
Andalucía/Málaga;TRACTORES INDUSTRIALES;Diesel;5156
Andalucía/Málaga;TURISMOS;TOTAL;872999
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;22
Andalucía/Málaga;TURISMOS;Diesel;478789
Andalucía/Málaga;TURISMOS;Eléctrico;1696
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1906
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;53
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;3
Andalucía/Málaga;TURISMOS;Gasolina;390489
Andalucía/Málaga;TURISMOS;Hidrógeno;5
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;11
Andalucía/Sevilla;AUTOBUSES;TOTAL;1983
Andalucía/Sevilla;AUTOBUSES;Diesel;1662
Andalucía/Sevilla;AUTOBUSES;Eléctrico;2
Andalucía/Sevilla;AUTOBUSES;Gas Natural Comprimido;312
Andalucía/Sevilla;AUTOBUSES;Gasolina;7
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;77223
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;75788
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;82
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;31
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1311
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;1
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;12036
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11913
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;20
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;13
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;87
Andalucía/Sevilla;CICLOMOTORES;TOTAL;120816
Andalucía/Sevilla;CICLOMOTORES;Diesel;2791
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;553
Andalucía/Sevilla;CICLOMOTORES;Gas Licuado de Petroleo;2
Andalucía/Sevilla;CICLOMOTORES;Gasolina;117466
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;63791
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;53834
Andalucía/Sevilla;FURGONETAS;Eléctrico;126
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;145
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;29
Andalucía/Sevilla;FURGONETAS;Gasolina;9651
Andalucía/Sevilla;FURGONETAS;Otros;3
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;151273
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;205
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;541
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gas Natural Comprimido;1
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;150509
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;3
Andalucía/Sevilla;OTROS VEHÍCULOS;TOTAL;15574
Andalucía/Sevilla;OTROS VEHÍCULOS;Biometano;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Diesel;10588
Andalucía/Sevilla;OTROS VEHÍCULOS;Eléctrico;189
Andalucía/Sevilla;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Gasolina;4322
Andalucía/Sevilla;OTROS VEHÍCULOS;Otros;10
Andalucía/Sevilla;OTROS VEHÍCULOS;Sin especificar;463
Andalucía/Sevilla;REMOLQUES;TOTAL;9273
Andalucía/Sevilla;REMOLQUES;Sin especificar;9273
Andalucía/Sevilla;SEMIRREMOLQUES;TOTAL;10561
Andalucía/Sevilla;SEMIRREMOLQUES;Sin especificar;10561
Andalucía/Sevilla;TRACTORES INDUSTRIALES;TOTAL;8797
Andalucía/Sevilla;TRACTORES INDUSTRIALES;Diesel;8797
Andalucía/Sevilla;TURISMOS;TOTAL;969984
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Biometano;1
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;600030
Andalucía/Sevilla;TURISMOS;Eléctrico;1355
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1816
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;229
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;4
Andalucía/Sevilla;TURISMOS;Gasolina;366511
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;26
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;AUTOBUSES;TOTAL;406
Aragón/Huesca;AUTOBUSES;Diesel;405
Aragón/Huesca;AUTOBUSES;Gasolina;1
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;16958
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16459
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;483
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2382
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2360
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;19
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Otros;1
Aragón/Huesca;CICLOMOTORES;TOTAL;9414
Aragón/Huesca;CICLOMOTORES;Diesel;197
Aragón/Huesca;CICLOMOTORES;Eléctrico;39
Aragón/Huesca;CICLOMOTORES;Gasolina;9178
Aragón/Huesca;FURGONETAS;TOTAL;18706
Aragón/Huesca;FURGONETAS;Diesel;15565
Aragón/Huesca;FURGONETAS;Eléctrico;25
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;10
Aragón/Huesca;FURGONETAS;Gas Natural Comprimido;1
Aragón/Huesca;FURGONETAS;Gasolina;3105
Aragón/Huesca;MOTOCICLETAS;TOTAL;15769
Aragón/Huesca;MOTOCICLETAS;Diesel;37
Aragón/Huesca;MOTOCICLETAS;Eléctrico;40
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;15687
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;OTROS VEHÍCULOS;TOTAL;5735
Aragón/Huesca;OTROS VEHÍCULOS;Diesel;4133
Aragón/Huesca;OTROS VEHÍCULOS;Eléctrico;25
Aragón/Huesca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Aragón/Huesca;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Aragón/Huesca;OTROS VEHÍCULOS;Gasolina;1337
Aragón/Huesca;OTROS VEHÍCULOS;Otros;2
Aragón/Huesca;OTROS VEHÍCULOS;Sin especificar;236
Aragón/Huesca;REMOLQUES;TOTAL;2164
Aragón/Huesca;REMOLQUES;Sin especificar;2164
Aragón/Huesca;SEMIRREMOLQUES;TOTAL;2393
Aragón/Huesca;SEMIRREMOLQUES;Sin especificar;2393
Aragón/Huesca;TRACTORES INDUSTRIALES;TOTAL;2046
Aragón/Huesca;TRACTORES INDUSTRIALES;Diesel;2046
Aragón/Huesca;TURISMOS;TOTAL;122274
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Diesel;73151
Aragón/Huesca;TURISMOS;Eléctrico;199
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;178
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;11
Aragón/Huesca;TURISMOS;Gasolina;48721
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;6
Aragón/Teruel;AUTOBUSES;TOTAL;107
Aragón/Teruel;AUTOBUSES;Diesel;106
Aragón/Teruel;AUTOBUSES;Gasolina;1
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10624
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10349
Aragón/Teruel;CAMIONES HASTA 3500kg;Eléctrico;2
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;5
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Aragón/Teruel;CAMIONES HASTA 3500kg;Gasolina;266
Aragón/Teruel;CAMIONES MÁS DE 3500kg;TOTAL;1651
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Diesel;1644
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Gasolina;7
Aragón/Teruel;CICLOMOTORES;TOTAL;7255
Aragón/Teruel;CICLOMOTORES;Diesel;231
Aragón/Teruel;CICLOMOTORES;Eléctrico;19
Aragón/Teruel;CICLOMOTORES;Gasolina;7005
Aragón/Teruel;FURGONETAS;TOTAL;12874
Aragón/Teruel;FURGONETAS;Butano;1
Aragón/Teruel;FURGONETAS;Diesel;10975
Aragón/Teruel;FURGONETAS;Eléctrico;11
Aragón/Teruel;FURGONETAS;Gas Licuado de Petroleo;19
Aragón/Teruel;FURGONETAS;Gasolina;1866
Aragón/Teruel;FURGONETAS;Otros;2
Aragón/Teruel;MOTOCICLETAS;TOTAL;9371
Aragón/Teruel;MOTOCICLETAS;Biodiesel;1
Aragón/Teruel;MOTOCICLETAS;Diesel;30
Aragón/Teruel;MOTOCICLETAS;Eléctrico;11
Aragón/Teruel;MOTOCICLETAS;Gas Natural Comprimido;1
Aragón/Teruel;MOTOCICLETAS;Gasolina;9327
Aragón/Teruel;MOTOCICLETAS;Otros;1
Aragón/Teruel;OTROS VEHÍCULOS;TOTAL;3310
Aragón/Teruel;OTROS VEHÍCULOS;;1
Aragón/Teruel;OTROS VEHÍCULOS;Diesel;2318
Aragón/Teruel;OTROS VEHÍCULOS;Eléctrico;15
Aragón/Teruel;OTROS VEHÍCULOS;Gasolina;877
Aragón/Teruel;OTROS VEHÍCULOS;Otros;1
Aragón/Teruel;OTROS VEHÍCULOS;Sin especificar;98
Aragón/Teruel;REMOLQUES;TOTAL;1641
Aragón/Teruel;REMOLQUES;Sin especificar;1641
Aragón/Teruel;SEMIRREMOLQUES;TOTAL;2412
Aragón/Teruel;SEMIRREMOLQUES;Sin especificar;2412
Aragón/Teruel;TRACTORES INDUSTRIALES;TOTAL;1841
Aragón/Teruel;TRACTORES INDUSTRIALES;Diesel;1841
Aragón/Teruel;TURISMOS;TOTAL;76816
Aragón/Teruel;TURISMOS;Biodiesel;3
Aragón/Teruel;TURISMOS;Diesel;49221
Aragón/Teruel;TURISMOS;Eléctrico;53
Aragón/Teruel;TURISMOS;Gas Licuado de Petroleo;75
Aragón/Teruel;TURISMOS;Gas Natural Comprimido;8
Aragón/Teruel;TURISMOS;Gasolina;27454
Aragón/Teruel;TURISMOS;Otros;2
Aragón/Zaragoza;AUTOBUSES;TOTAL;1039
Aragón/Zaragoza;AUTOBUSES;Diesel;1029
Aragón/Zaragoza;AUTOBUSES;Eléctrico;4
Aragón/Zaragoza;AUTOBUSES;Gas Natural Comprimido;2
Aragón/Zaragoza;AUTOBUSES;Gasolina;1
Aragón/Zaragoza;AUTOBUSES;Hidrógeno;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;TOTAL;32876
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Diesel;32057
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Eléctrico;45
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;39
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Natural Comprimido;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gasolina;732
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;TOTAL;6139
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Diesel;6102
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Eléctrico;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gasolina;26
Aragón/Zaragoza;CICLOMOTORES;TOTAL;29632
Aragón/Zaragoza;CICLOMOTORES;Diesel;798
Aragón/Zaragoza;CICLOMOTORES;Eléctrico;430
Aragón/Zaragoza;CICLOMOTORES;Gasolina;28403
Aragón/Zaragoza;CICLOMOTORES;Sin especificar;1
Aragón/Zaragoza;FURGONETAS;TOTAL;43022
Aragón/Zaragoza;FURGONETAS;Diesel;36415
Aragón/Zaragoza;FURGONETAS;Eléctrico;76
Aragón/Zaragoza;FURGONETAS;Gas Licuado de Petroleo;88
Aragón/Zaragoza;FURGONETAS;Gas Natural Comprimido;14
Aragón/Zaragoza;FURGONETAS;Gasolina;6427
Aragón/Zaragoza;FURGONETAS;Otros;2
Aragón/Zaragoza;MOTOCICLETAS;TOTAL;59950
Aragón/Zaragoza;MOTOCICLETAS;Diesel;160
Aragón/Zaragoza;MOTOCICLETAS;Eléctrico;260
Aragón/Zaragoza;MOTOCICLETAS;Gasolina;59530
Aragón/Zaragoza;OTROS VEHÍCULOS;TOTAL;11646
Aragón/Zaragoza;OTROS VEHÍCULOS;Diesel;8207
Aragón/Zaragoza;OTROS VEHÍCULOS;Eléctrico;606
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Licuado de Petroleo;17
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Natural Licuado;3
Aragón/Zaragoza;OTROS VEHÍCULOS;Gasolina;2464
Aragón/Zaragoza;OTROS VEHÍCULOS;Otros;5
Aragón/Zaragoza;OTROS VEHÍCULOS;Sin especificar;343
Aragón/Zaragoza;OTROS VEHÍCULOS;Solar;1
Aragón/Zaragoza;REMOLQUES;TOTAL;4763
Aragón/Zaragoza;REMOLQUES;Sin especificar;4763
Aragón/Zaragoza;SEMIRREMOLQUES;TOTAL;10829
Aragón/Zaragoza;SEMIRREMOLQUES;Sin especificar;10829
Aragón/Zaragoza;TRACTORES INDUSTRIALES;TOTAL;5912
Aragón/Zaragoza;TRACTORES INDUSTRIALES;Diesel;5912
Aragón/Zaragoza;TURISMOS;TOTAL;430506
Aragón/Zaragoza;TURISMOS;Biodiesel;4
Aragón/Zaragoza;TURISMOS;Butano;5
Aragón/Zaragoza;TURISMOS;Diesel;232016
Aragón/Zaragoza;TURISMOS;Eléctrico;852
Aragón/Zaragoza;TURISMOS;Etanol;1
Aragón/Zaragoza;TURISMOS;Gas Licuado de Petroleo;1378
Aragón/Zaragoza;TURISMOS;Gas Natural Comprimido;113
Aragón/Zaragoza;TURISMOS;Gas Natural Licuado;1
Aragón/Zaragoza;TURISMOS;Gasolina;196099
Aragón/Zaragoza;TURISMOS;Hidrógeno;1
Aragón/Zaragoza;TURISMOS;Otros;33
Aragón/Zaragoza;TURISMOS;Sin especificar;3
Asturias (Principado de)/Asturias;AUTOBUSES;TOTAL;1515
Asturias (Principado de)/Asturias;AUTOBUSES;Diesel;1493
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Licuado de Petroleo;2
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Natural Comprimido;14
Asturias (Principado de)/Asturias;AUTOBUSES;Gasolina;5
Asturias (Principado de)/Asturias;AUTOBUSES;Otros;1
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;TOTAL;31237
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Diesel;30475
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Eléctrico;39
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;23
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Natural Comprimido;28
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gasolina;670
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Otros;1
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Sin especificar;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;TOTAL;7623
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Diesel;7410
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Eléctrico;2
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;51
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;89
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gasolina;69
Asturias (Principado de)/Asturias;CICLOMOTORES;TOTAL;23776
Asturias (Principado de)/Asturias;CICLOMOTORES;Diesel;1185
Asturias (Principado de)/Asturias;CICLOMOTORES;Eléctrico;193
Asturias (Principado de)/Asturias;CICLOMOTORES;Gasolina;22396
Asturias (Principado de)/Asturias;CICLOMOTORES;Sin especificar;2
Asturias (Principado de)/Asturias;FURGONETAS;TOTAL;50206
Asturias (Principado de)/Asturias;FURGONETAS;Diesel;41490
Asturias (Principado de)/Asturias;FURGONETAS;Eléctrico;84
Asturias (Principado de)/Asturias;FURGONETAS;Gas Licuado de Petroleo;119
Asturias (Principado de)/Asturias;FURGONETAS;Gas Natural Comprimido;30
Asturias (Principado de)/Asturias;FURGONETAS;Gasolina;8480
Asturias (Principado de)/Asturias;FURGONETAS;Otros;3
Asturias (Principado de)/Asturias;MOTOCICLETAS;TOTAL;63945
Asturias (Principado de)/Asturias;MOTOCICLETAS;Butano;1
Asturias (Principado de)/Asturias;MOTOCICLETAS;Diesel;208
Asturias (Principado de)/Asturias;MOTOCICLETAS;Eléctrico;160
Asturias (Principado de)/Asturias;MOTOCICLETAS;Gasolina;63572
Asturias (Principado de)/Asturias;MOTOCICLETAS;Sin especificar;4
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;TOTAL;14758
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;;1
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Diesel;9785
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Eléctrico;75
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Licuado de Petroleo;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Comprimido;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Licuado;3
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gasolina;4435
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Hidrógeno;1
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Otros;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Sin especificar;439
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Solar;1
Asturias (Principado de)/Asturias;REMOLQUES;TOTAL;5829
Asturias (Principado de)/Asturias;REMOLQUES;Sin especificar;5829
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;TOTAL;4423
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;Sin especificar;4423
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;TOTAL;4107
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;Diesel;4107
Asturias (Principado de)/Asturias;TURISMOS;TOTAL;528484
Asturias (Principado de)/Asturias;TURISMOS;Butano;1
Asturias (Principado de)/Asturias;TURISMOS;Diesel;309286
Asturias (Principado de)/Asturias;TURISMOS;Eléctrico;923
Asturias (Principado de)/Asturias;TURISMOS;Etanol;4
Asturias (Principado de)/Asturias;TURISMOS;Gas Licuado de Petroleo;1072
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Comprimido;171
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Licuado;3
Asturias (Principado de)/Asturias;TURISMOS;Gasolina;216990
Asturias (Principado de)/Asturias;TURISMOS;Otros;32
Asturias (Principado de)/Asturias;TURISMOS;Sin especificar;2
Balears (Illes)/Balears (Illes);AUTOBUSES;TOTAL;2431
Balears (Illes)/Balears (Illes);AUTOBUSES;Diesel;2152
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Licuado de Petroleo;2
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Natural Comprimido;261
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Natural Licuado;1
Balears (Illes)/Balears (Illes);AUTOBUSES;Gasolina;14
Balears (Illes)/Balears (Illes);AUTOBUSES;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;TOTAL;76705
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Butano;3
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Diesel;70664
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Eléctrico;101
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;114
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Comprimido;39
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Licuado;3
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gasolina;5779
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;TOTAL;8685
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Butano;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Diesel;8360
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Eléctrico;7
