Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Andalucía/Málaga;CAMIONES HASTA 3500kg;Diesel;71496
Andalucía/Málaga;CAMIONES HASTA 3500kg;Eléctrico;25
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;31
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gas Natural Comprimido;17
Andalucía/Málaga;CAMIONES HASTA 3500kg;Gasolina;1871
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;TOTAL;10196
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Diesel;10049
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Andalucía/Málaga;CAMIONES MÁS DE 3500kg;Gasolina;138
Andalucía/Málaga;CICLOMOTORES;TOTAL;105417
Andalucía/Málaga;CICLOMOTORES;Diesel;2779
Andalucía/Málaga;CICLOMOTORES;Eléctrico;541
Andalucía/Málaga;CICLOMOTORES;Gasolina;102087
Andalucía/Málaga;CICLOMOTORES;Sin especificar;10
Andalucía/Málaga;FURGONETAS;TOTAL;92096
Andalucía/Málaga;FURGONETAS;Diesel;76958
Andalucía/Málaga;FURGONETAS;Eléctrico;85
Andalucía/Málaga;FURGONETAS;Gas Licuado de Petroleo;98
Andalucía/Málaga;FURGONETAS;Gas Natural Comprimido;10
Andalucía/Málaga;FURGONETAS;Gasolina;14941
Andalucía/Málaga;FURGONETAS;Otros;1
Andalucía/Málaga;FURGONETAS;Sin especificar;3
Andalucía/Málaga;MOTOCICLETAS;TOTAL;174223
Andalucía/Málaga;MOTOCICLETAS;Butano;1
Andalucía/Málaga;MOTOCICLETAS;Diesel;142
Andalucía/Málaga;MOTOCICLETAS;Eléctrico;593
Andalucía/Málaga;MOTOCICLETAS;Gas Licuado de Petroleo;3
Andalucía/Málaga;MOTOCICLETAS;Gasolina;173473
Andalucía/Málaga;MOTOCICLETAS;Otros;6
Andalucía/Málaga;MOTOCICLETAS;Sin especificar;5
Andalucía/Málaga;OTROS VEHÍCULOS;TOTAL;14208
Andalucía/Málaga;OTROS VEHÍCULOS;Diesel;9528
Andalucía/Málaga;OTROS VEHÍCULOS;Eléctrico;173
Andalucía/Málaga;OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Andalucía/Málaga;OTROS VEHÍCULOS;Gasolina;4280
Andalucía/Málaga;OTROS VEHÍCULOS;Otros;15
Andalucía/Málaga;OTROS VEHÍCULOS;Sin especificar;210
Andalucía/Málaga;REMOLQUES;TOTAL;5166
Andalucía/Málaga;REMOLQUES;Sin especificar;5166
Andalucía/Málaga;SEMIRREMOLQUES;TOTAL;6339
Andalucía/Málaga;SEMIRREMOLQUES;Sin especificar;6339
Andalucía/Málaga;TRACTORES INDUSTRIALES;TOTAL;5039
Andalucía/Málaga;TRACTORES INDUSTRIALES;Diesel;5039
Andalucía/Málaga;TURISMOS;TOTAL;857737
Andalucía/Málaga;TURISMOS;Biodiesel;5
Andalucía/Málaga;TURISMOS;Biometano;1
Andalucía/Málaga;TURISMOS;Butano;26
Andalucía/Málaga;TURISMOS;Diesel;477046
Andalucía/Málaga;TURISMOS;Eléctrico;1141
Andalucía/Málaga;TURISMOS;Etanol;1
Andalucía/Málaga;TURISMOS;Gas Licuado de Petroleo;1474
Andalucía/Málaga;TURISMOS;Gas Natural Comprimido;32
Andalucía/Málaga;TURISMOS;Gas Natural Licuado;1
Andalucía/Málaga;TURISMOS;Gasolina;377979
Andalucía/Málaga;TURISMOS;Hidrógeno;6
Andalucía/Málaga;TURISMOS;Otros;18
Andalucía/Málaga;TURISMOS;Sin especificar;7
Andalucía/Sevilla;AUTOBUSES;TOTAL;1963
Andalucía/Sevilla;AUTOBUSES;Diesel;1641
Andalucía/Sevilla;AUTOBUSES;Eléctrico;3
Andalucía/Sevilla;AUTOBUSES;Gas Natural Comprimido;311
Andalucía/Sevilla;AUTOBUSES;Gasolina;8
Andalucía/Sevilla;CAMIONES HASTA 3500kg;TOTAL;78740
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Diesel;77287
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Eléctrico;85
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;11
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Gasolina;1345
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Otros;1
Andalucía/Sevilla;CAMIONES HASTA 3500kg;Sin especificar;2
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;TOTAL;11957
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Diesel;11849
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Eléctrico;3
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;7
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;9
Andalucía/Sevilla;CAMIONES MÁS DE 3500kg;Gasolina;89
Andalucía/Sevilla;CICLOMOTORES;TOTAL;122163
Andalucía/Sevilla;CICLOMOTORES;Diesel;2828
Andalucía/Sevilla;CICLOMOTORES;Eléctrico;434
Andalucía/Sevilla;CICLOMOTORES;Gasolina;118897
Andalucía/Sevilla;CICLOMOTORES;Sin especificar;4
Andalucía/Sevilla;FURGONETAS;TOTAL;61930
Andalucía/Sevilla;FURGONETAS;Biometano;1
Andalucía/Sevilla;FURGONETAS;Diesel;52011
Andalucía/Sevilla;FURGONETAS;Eléctrico;97
Andalucía/Sevilla;FURGONETAS;Gas Licuado de Petroleo;134
Andalucía/Sevilla;FURGONETAS;Gas Natural Comprimido;25
Andalucía/Sevilla;FURGONETAS;Gasolina;9657
Andalucía/Sevilla;FURGONETAS;Otros;3
Andalucía/Sevilla;FURGONETAS;Sin especificar;2
Andalucía/Sevilla;MOTOCICLETAS;TOTAL;146971
Andalucía/Sevilla;MOTOCICLETAS;Butano;1
Andalucía/Sevilla;MOTOCICLETAS;Diesel;173
Andalucía/Sevilla;MOTOCICLETAS;Eléctrico;386
Andalucía/Sevilla;MOTOCICLETAS;Gas Licuado de Petroleo;10
Andalucía/Sevilla;MOTOCICLETAS;Gasolina;146394
Andalucía/Sevilla;MOTOCICLETAS;Otros;3
Andalucía/Sevilla;MOTOCICLETAS;Sin especificar;4
Andalucía/Sevilla;OTROS VEHÍCULOS;TOTAL;15094
Andalucía/Sevilla;OTROS VEHÍCULOS;Biometano;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Diesel;10179
Andalucía/Sevilla;OTROS VEHÍCULOS;Eléctrico;172
Andalucía/Sevilla;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Andalucía/Sevilla;OTROS VEHÍCULOS;Gasolina;4274
Andalucía/Sevilla;OTROS VEHÍCULOS;Otros;10
Andalucía/Sevilla;OTROS VEHÍCULOS;Sin especificar;457
Andalucía/Sevilla;REMOLQUES;TOTAL;8897
Andalucía/Sevilla;REMOLQUES;Sin especificar;8897
Andalucía/Sevilla;SEMIRREMOLQUES;TOTAL;10439
Andalucía/Sevilla;SEMIRREMOLQUES;Sin especificar;10439
Andalucía/Sevilla;TRACTORES INDUSTRIALES;TOTAL;8850
Andalucía/Sevilla;TRACTORES INDUSTRIALES;Diesel;8850
Andalucía/Sevilla;TURISMOS;TOTAL;963837
Andalucía/Sevilla;TURISMOS;Biodiesel;2
Andalucía/Sevilla;TURISMOS;Butano;3
Andalucía/Sevilla;TURISMOS;Diesel;600445
Andalucía/Sevilla;TURISMOS;Eléctrico;832
Andalucía/Sevilla;TURISMOS;Etanol;2
Andalucía/Sevilla;TURISMOS;Gas Licuado de Petroleo;1381
Andalucía/Sevilla;TURISMOS;Gas Natural Comprimido;189
Andalucía/Sevilla;TURISMOS;Gas Natural Licuado;2
Andalucía/Sevilla;TURISMOS;Gasolina;360953
Andalucía/Sevilla;TURISMOS;Hidrógeno;1
Andalucía/Sevilla;TURISMOS;Otros;23
Andalucía/Sevilla;TURISMOS;Sin especificar;4
Aragón/Huesca;AUTOBUSES;TOTAL;375
Aragón/Huesca;AUTOBUSES;Diesel;374
Aragón/Huesca;AUTOBUSES;Gasolina;1
Aragón/Huesca;CAMIONES HASTA 3500kg;TOTAL;17118
Aragón/Huesca;CAMIONES HASTA 3500kg;Diesel;16604
Aragón/Huesca;CAMIONES HASTA 3500kg;Eléctrico;7
Aragón/Huesca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;4
Aragón/Huesca;CAMIONES HASTA 3500kg;Gasolina;503
Aragón/Huesca;CAMIONES MÁS DE 3500kg;TOTAL;2380
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Diesel;2357
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Eléctrico;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Aragón/Huesca;CAMIONES MÁS DE 3500kg;Gasolina;21
Aragón/Huesca;CICLOMOTORES;TOTAL;9420
Aragón/Huesca;CICLOMOTORES;Diesel;194
Aragón/Huesca;CICLOMOTORES;Eléctrico;25
Aragón/Huesca;CICLOMOTORES;Gasolina;9201
Aragón/Huesca;FURGONETAS;TOTAL;18259
Aragón/Huesca;FURGONETAS;Butano;1
Aragón/Huesca;FURGONETAS;Diesel;15170
Aragón/Huesca;FURGONETAS;Eléctrico;17
Aragón/Huesca;FURGONETAS;Gas Licuado de Petroleo;6
Aragón/Huesca;FURGONETAS;Gasolina;3065
Aragón/Huesca;MOTOCICLETAS;TOTAL;15178
Aragón/Huesca;MOTOCICLETAS;Diesel;36
Aragón/Huesca;MOTOCICLETAS;Eléctrico;22
Aragón/Huesca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Aragón/Huesca;MOTOCICLETAS;Gasolina;15115
Aragón/Huesca;MOTOCICLETAS;Sin especificar;4
Aragón/Huesca;OTROS VEHÍCULOS;TOTAL;5557
Aragón/Huesca;OTROS VEHÍCULOS;Diesel;3980
Aragón/Huesca;OTROS VEHÍCULOS;Eléctrico;23
Aragón/Huesca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Aragón/Huesca;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Aragón/Huesca;OTROS VEHÍCULOS;Gasolina;1318
Aragón/Huesca;OTROS VEHÍCULOS;Otros;2
Aragón/Huesca;OTROS VEHÍCULOS;Sin especificar;232
Aragón/Huesca;REMOLQUES;TOTAL;2103
Aragón/Huesca;REMOLQUES;Sin especificar;2103
Aragón/Huesca;SEMIRREMOLQUES;TOTAL;2367
Aragón/Huesca;SEMIRREMOLQUES;Sin especificar;2367
Aragón/Huesca;TRACTORES INDUSTRIALES;TOTAL;2021
Aragón/Huesca;TRACTORES INDUSTRIALES;Diesel;2021
Aragón/Huesca;TURISMOS;TOTAL;121196
Aragón/Huesca;TURISMOS;Biodiesel;5
Aragón/Huesca;TURISMOS;Butano;2
Aragón/Huesca;TURISMOS;Diesel;72912
Aragón/Huesca;TURISMOS;Eléctrico;142
Aragón/Huesca;TURISMOS;Etanol;2
Aragón/Huesca;TURISMOS;Gas Licuado de Petroleo;131
Aragón/Huesca;TURISMOS;Gas Natural Comprimido;10
Aragón/Huesca;TURISMOS;Gasolina;47987
Aragón/Huesca;TURISMOS;Hidrógeno;1
Aragón/Huesca;TURISMOS;Otros;4
Aragón/Teruel;AUTOBUSES;TOTAL;104
Aragón/Teruel;AUTOBUSES;Diesel;103
Aragón/Teruel;AUTOBUSES;Gasolina;1
Aragón/Teruel;CAMIONES HASTA 3500kg;TOTAL;10610
Aragón/Teruel;CAMIONES HASTA 3500kg;Diesel;10337
Aragón/Teruel;CAMIONES HASTA 3500kg;Eléctrico;2
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;3
Aragón/Teruel;CAMIONES HASTA 3500kg;Gas Natural Comprimido;4
Aragón/Teruel;CAMIONES HASTA 3500kg;Gasolina;264
Aragón/Teruel;CAMIONES MÁS DE 3500kg;TOTAL;1652
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Diesel;1645
Aragón/Teruel;CAMIONES MÁS DE 3500kg;Gasolina;7
Aragón/Teruel;CICLOMOTORES;TOTAL;7244
Aragón/Teruel;CICLOMOTORES;Diesel;227
Aragón/Teruel;CICLOMOTORES;Eléctrico;9
Aragón/Teruel;CICLOMOTORES;Gasolina;7008
Aragón/Teruel;FURGONETAS;TOTAL;12787
Aragón/Teruel;FURGONETAS;Butano;1
Aragón/Teruel;FURGONETAS;Diesel;10884
Aragón/Teruel;FURGONETAS;Eléctrico;3
Aragón/Teruel;FURGONETAS;Gas Licuado de Petroleo;19
Aragón/Teruel;FURGONETAS;Gas Natural Comprimido;3
Aragón/Teruel;FURGONETAS;Gasolina;1876
Aragón/Teruel;FURGONETAS;Otros;1
Aragón/Teruel;MOTOCICLETAS;TOTAL;9020
Aragón/Teruel;MOTOCICLETAS;Diesel;31
Aragón/Teruel;MOTOCICLETAS;Eléctrico;7
Aragón/Teruel;MOTOCICLETAS;Gas Natural Comprimido;1
Aragón/Teruel;MOTOCICLETAS;Gasolina;8980
Aragón/Teruel;MOTOCICLETAS;Otros;1
Aragón/Teruel;OTROS VEHÍCULOS;TOTAL;3190
Aragón/Teruel;OTROS VEHÍCULOS;Diesel;2241
Aragón/Teruel;OTROS VEHÍCULOS;Eléctrico;12
Aragón/Teruel;OTROS VEHÍCULOS;Gasolina;840
Aragón/Teruel;OTROS VEHÍCULOS;Sin especificar;97
Aragón/Teruel;REMOLQUES;TOTAL;1593
Aragón/Teruel;REMOLQUES;Sin especificar;1593
Aragón/Teruel;SEMIRREMOLQUES;TOTAL;2346
Aragón/Teruel;SEMIRREMOLQUES;Sin especificar;2346
Aragón/Teruel;TRACTORES INDUSTRIALES;TOTAL;1839
Aragón/Teruel;TRACTORES INDUSTRIALES;Diesel;1839
Aragón/Teruel;TURISMOS;TOTAL;76032
Aragón/Teruel;TURISMOS;Biodiesel;3
Aragón/Teruel;TURISMOS;Diesel;48931
Aragón/Teruel;TURISMOS;Eléctrico;42
Aragón/Teruel;TURISMOS;Gas Licuado de Petroleo;54
Aragón/Teruel;TURISMOS;Gas Natural Comprimido;7
Aragón/Teruel;TURISMOS;Gasolina;26993
Aragón/Teruel;TURISMOS;Otros;2
Aragón/Zaragoza;AUTOBUSES;TOTAL;1027
Aragón/Zaragoza;AUTOBUSES;Diesel;1019
Aragón/Zaragoza;AUTOBUSES;Eléctrico;4
Aragón/Zaragoza;AUTOBUSES;Gasolina;1
Aragón/Zaragoza;AUTOBUSES;Hidrógeno;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;TOTAL;33241
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Diesel;32398
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Eléctrico;43
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;28
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gas Natural Comprimido;3
Aragón/Zaragoza;CAMIONES HASTA 3500kg;Gasolina;769
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;TOTAL;6161
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Diesel;6123
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Eléctrico;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;3
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;3
Aragón/Zaragoza;CAMIONES MÁS DE 3500kg;Gasolina;28
Aragón/Zaragoza;CICLOMOTORES;TOTAL;29802
Aragón/Zaragoza;CICLOMOTORES;Diesel;783
Aragón/Zaragoza;CICLOMOTORES;Eléctrico;186
Aragón/Zaragoza;CICLOMOTORES;Gasolina;28832
Aragón/Zaragoza;CICLOMOTORES;Sin especificar;1
Aragón/Zaragoza;FURGONETAS;TOTAL;42440
Aragón/Zaragoza;FURGONETAS;Butano;1
Aragón/Zaragoza;FURGONETAS;Diesel;35902
Aragón/Zaragoza;FURGONETAS;Eléctrico;65
Aragón/Zaragoza;FURGONETAS;Gas Licuado de Petroleo;79
Aragón/Zaragoza;FURGONETAS;Gas Natural Comprimido;9
Aragón/Zaragoza;FURGONETAS;Gasolina;6382
Aragón/Zaragoza;FURGONETAS;Otros;2
Aragón/Zaragoza;MOTOCICLETAS;TOTAL;58334
Aragón/Zaragoza;MOTOCICLETAS;Diesel;149
Aragón/Zaragoza;MOTOCICLETAS;Eléctrico;200
Aragón/Zaragoza;MOTOCICLETAS;Gasolina;57985
Aragón/Zaragoza;OTROS VEHÍCULOS;TOTAL;11266
Aragón/Zaragoza;OTROS VEHÍCULOS;Diesel;7939
Aragón/Zaragoza;OTROS VEHÍCULOS;Eléctrico;552
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Licuado de Petroleo;13
Aragón/Zaragoza;OTROS VEHÍCULOS;Gas Natural Licuado;3
Aragón/Zaragoza;OTROS VEHÍCULOS;Gasolina;2423
Aragón/Zaragoza;OTROS VEHÍCULOS;Otros;5
Aragón/Zaragoza;OTROS VEHÍCULOS;Sin especificar;330
Aragón/Zaragoza;OTROS VEHÍCULOS;Solar;1
Aragón/Zaragoza;REMOLQUES;TOTAL;4614
Aragón/Zaragoza;REMOLQUES;Sin especificar;4614
Aragón/Zaragoza;SEMIRREMOLQUES;TOTAL;10723
Aragón/Zaragoza;SEMIRREMOLQUES;Sin especificar;10723
Aragón/Zaragoza;TRACTORES INDUSTRIALES;TOTAL;5854
Aragón/Zaragoza;TRACTORES INDUSTRIALES;Diesel;5854
Aragón/Zaragoza;TURISMOS;TOTAL;428293
Aragón/Zaragoza;TURISMOS;Biodiesel;4
Aragón/Zaragoza;TURISMOS;Butano;7
Aragón/Zaragoza;TURISMOS;Diesel;232851
Aragón/Zaragoza;TURISMOS;Eléctrico;605
Aragón/Zaragoza;TURISMOS;Etanol;1
Aragón/Zaragoza;TURISMOS;Gas Licuado de Petroleo;1146
Aragón/Zaragoza;TURISMOS;Gas Natural Comprimido;103
Aragón/Zaragoza;TURISMOS;Gasolina;193541
Aragón/Zaragoza;TURISMOS;Hidrógeno;1
Aragón/Zaragoza;TURISMOS;Otros;32
Aragón/Zaragoza;TURISMOS;Sin especificar;2
Asturias (Principado de)/Asturias;AUTOBUSES;TOTAL;1484
Asturias (Principado de)/Asturias;AUTOBUSES;Diesel;1463
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Licuado de Petroleo;1
Asturias (Principado de)/Asturias;AUTOBUSES;Gas Natural Comprimido;14
Asturias (Principado de)/Asturias;AUTOBUSES;Gasolina;5
Asturias (Principado de)/Asturias;AUTOBUSES;Otros;1
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;TOTAL;32035
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Diesel;31148
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Eléctrico;33
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;12
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gas Natural Comprimido;107
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Gasolina;734
Asturias (Principado de)/Asturias;CAMIONES HASTA 3500kg;Otros;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;TOTAL;7607
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Diesel;7399
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;52
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;81
Asturias (Principado de)/Asturias;CAMIONES MÁS DE 3500kg;Gasolina;74
Asturias (Principado de)/Asturias;CICLOMOTORES;TOTAL;23954
Asturias (Principado de)/Asturias;CICLOMOTORES;Diesel;1175
Asturias (Principado de)/Asturias;CICLOMOTORES;Eléctrico;147
Asturias (Principado de)/Asturias;CICLOMOTORES;Gasolina;22630
Asturias (Principado de)/Asturias;CICLOMOTORES;Sin especificar;2
Asturias (Principado de)/Asturias;FURGONETAS;TOTAL;49178
Asturias (Principado de)/Asturias;FURGONETAS;Diesel;40508
Asturias (Principado de)/Asturias;FURGONETAS;Eléctrico;70
Asturias (Principado de)/Asturias;FURGONETAS;Gas Licuado de Petroleo;97
Asturias (Principado de)/Asturias;FURGONETAS;Gas Natural Comprimido;29
Asturias (Principado de)/Asturias;FURGONETAS;Gasolina;8471
Asturias (Principado de)/Asturias;FURGONETAS;Otros;3
Asturias (Principado de)/Asturias;MOTOCICLETAS;TOTAL;61759
Asturias (Principado de)/Asturias;MOTOCICLETAS;Butano;1
Asturias (Principado de)/Asturias;MOTOCICLETAS;Diesel;197
Asturias (Principado de)/Asturias;MOTOCICLETAS;Eléctrico;115
Asturias (Principado de)/Asturias;MOTOCICLETAS;Gasolina;61444
Asturias (Principado de)/Asturias;MOTOCICLETAS;Sin especificar;2
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;TOTAL;14033
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Diesel;9259
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Eléctrico;73
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Comprimido;6
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gas Natural Licuado;3
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Gasolina;4237
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Otros;8
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Sin especificar;442
Asturias (Principado de)/Asturias;OTROS VEHÍCULOS;Solar;1
Asturias (Principado de)/Asturias;REMOLQUES;TOTAL;5718
Asturias (Principado de)/Asturias;REMOLQUES;Sin especificar;5718
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;TOTAL;4381
Asturias (Principado de)/Asturias;SEMIRREMOLQUES;Sin especificar;4381
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;TOTAL;4020
Asturias (Principado de)/Asturias;TRACTORES INDUSTRIALES;Diesel;4020
Asturias (Principado de)/Asturias;TURISMOS;TOTAL;526263
Asturias (Principado de)/Asturias;TURISMOS;Butano;2
Asturias (Principado de)/Asturias;TURISMOS;Diesel;311150
Asturias (Principado de)/Asturias;TURISMOS;Eléctrico;712
Asturias (Principado de)/Asturias;TURISMOS;Etanol;4
Asturias (Principado de)/Asturias;TURISMOS;Gas Licuado de Petroleo;793
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Comprimido;161
Asturias (Principado de)/Asturias;TURISMOS;Gas Natural Licuado;2
Asturias (Principado de)/Asturias;TURISMOS;Gasolina;213408
Asturias (Principado de)/Asturias;TURISMOS;Hidrógeno;1
Asturias (Principado de)/Asturias;TURISMOS;Otros;28
Asturias (Principado de)/Asturias;TURISMOS;Sin especificar;2
Balears (Illes)/Balears (Illes);AUTOBUSES;TOTAL;2185
Balears (Illes)/Balears (Illes);AUTOBUSES;Diesel;2017
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);AUTOBUSES;Gas Natural Comprimido;153
Balears (Illes)/Balears (Illes);AUTOBUSES;Gasolina;14
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;TOTAL;77129
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Butano;2
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Diesel;71009
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Eléctrico;85
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;75
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Comprimido;30
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gas Natural Licuado;3
Balears (Illes)/Balears (Illes);CAMIONES HASTA 3500kg;Gasolina;5925
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;TOTAL;8619
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Butano;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Diesel;8302
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Eléctrico;6
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;69
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Gasolina;238
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Otros;1
Balears (Illes)/Balears (Illes);CAMIONES MÁS DE 3500kg;Sin especificar;1
Balears (Illes)/Balears (Illes);CICLOMOTORES;TOTAL;79376
Balears (Illes)/Balears (Illes);CICLOMOTORES;Diesel;2602
Balears (Illes)/Balears (Illes);CICLOMOTORES;Eléctrico;727
Balears (Illes)/Balears (Illes);CICLOMOTORES;Gasolina;76041
Balears (Illes)/Balears (Illes);CICLOMOTORES;Sin especificar;6
Balears (Illes)/Balears (Illes);FURGONETAS;TOTAL;61068
